exp,imp,v
United Arab Emirates,Papua New Guinea,1439.393
United Arab Emirates,Paraguay,173856.19600000003
United Arab Emirates,Peru,1874.6370000000002
United Arab Emirates,Philippines,258696.441
United Arab Emirates,Portugal,22863.276
United Arab Emirates,Rep. of Korea,3277875.464
United Arab Emirates,Russian Federation,1134.6680000000001
United Arab Emirates,Rwanda,184005.55999999997
United Arab Emirates,Saudi Arabia,1154095.5970000003
United Arab Emirates,Senegal,4159.269
United Arab Emirates,Seychelles,4674.903
United Arab Emirates,Sierra Leone,3737.4660000000003
United Arab Emirates,Singapore,2802228.3119999995
United Arab Emirates,Somalia,25994.567
United Arab Emirates,South Africa,581648.905
United Arab Emirates,Spain,104481.524
United Arab Emirates,Sri Lanka,141377.05599999998
United Arab Emirates,Sudan,284410.78300000005
United Arab Emirates,Suriname,1984.017
United Arab Emirates,Sweden,49913.263999999996
United Arab Emirates,Syria,18216.154
United Arab Emirates,Thailand,1574405.4430000002
United Arab Emirates,Togo,9939.883000000002
United Arab Emirates,Turkey,104713.754
United Arab Emirates,Turkmenistan,4182.492
United Arab Emirates,USA,1440681.6779999998
United Arab Emirates,Uganda,590427.6919999999
United Arab Emirates,United Kingdom,1221148.376
United Arab Emirates,United Rep. of Tanzania,677494.066
United Arab Emirates,Venezuela,1373.777
United Arab Emirates,Viet Nam,78839.988
United Arab Emirates,Yemen,285200.65599999996
United Arab Emirates,Zambia,375742.215
United Arab Emirates,Zimbabwe,2662.831
United Kingdom,Angola,148662.506
United Kingdom,Argentina,34252.193999999996
United Kingdom,Australia,151060.158
United Kingdom,Austria,18590.889999999996
United Kingdom,Azerbaijan,16260.073000000002
United Kingdom,Bahamas,15923.396
United Kingdom,Bahrain,2682.09
United Kingdom,Belarus,1458.542
United Kingdom,Belgium,4029725.1659999997
United Kingdom,Benin,1212.65
United Kingdom,Brazil,226979.09900000002
United Kingdom,Bulgaria,4072.7619999999997
United Kingdom,Burkina Faso,8375.512999999999
United Kingdom,Canada,502360.4210000001
United Kingdom,Chile,1147.345
United Kingdom,China,253417.98099999997
United Kingdom,Colombia,105712.95500000002
United Kingdom,Croatia,1558.7039999999995
United Kingdom,Cyprus,21490.327999999998
United Kingdom,Czechia,17121.926
United Kingdom,CÙte d'Ivoire,58365.953
United Kingdom,Denmark,84825.69200000001
United Kingdom,Egypt,63785.62900000001
United Kingdom,Estonia,38140.085999999996
United Kingdom,Falkland Isds (Malvinas),1548.711
United Kingdom,Finland,17314.984
United Kingdom,France,697693.759
United Kingdom,Germany,339119.2799999999
United Kingdom,Ghana,1290.696
United Kingdom,Gibraltar,52504.064999999995
United Kingdom,Greece,61164.685
United Kingdom,Hungary,47435.054
United Kingdom,Iceland,23762.307000000004
United Kingdom,India,272008.59599999996
United Kingdom,Indonesia,1126.237
United Kingdom,Iraq,9899.96
United Kingdom,Ireland,3279896.2479999997
United Kingdom,Israel,134747.879
United Kingdom,Italy,271111.362
United Kingdom,Japan,7488.808
United Kingdom,Kenya,2101.001
United Kingdom,Lebanon,2253.799
United Kingdom,Libya,7464.411
United Kingdom,Lithuania,145645.38400000002
United Kingdom,Malaysia,2974.2560000000003
United Kingdom,Malta,55382.232
United Kingdom,Mauritius,11767.967999999999
United Kingdom,Morocco,210701.66
United Kingdom,Mozambique,10962.442
United Kingdom,Netherlands,4509673.744000001
United Kingdom,New Zealand,3505.7579999999994
United Kingdom,Nigeria,728428.3879999999
United Kingdom,Norway,102226.84999999999
United Kingdom,Oman,38544.820999999996
United Kingdom,Other Asia,2880.21
United Kingdom,Pakistan,30884.982999999997
United Kingdom,Paraguay,13085.705
United Kingdom,Poland,107022.957
United Kingdom,Portugal,53185.09199999998
United Kingdom,Rep. of Korea,33860.257999999994
United Kingdom,Romania,7258.8
United Kingdom,Russian Federation,20633.180999999997
United Kingdom,Saint Helena,2746.872
United Kingdom,Saudi Arabia,103133.193
United Kingdom,Senegal,114802.10899999998
United Kingdom,Serbia,1986.9099999999999
United Kingdom,Singapore,124517.40699999998
United Kingdom,Slovakia,14211.426000000001
United Kingdom,Slovenia,111631.234
United Kingdom,South Africa,99123.02200000001
United Kingdom,Spain,340675.43899999995
United Kingdom,Sudan,8039.3240000000005
United Kingdom,Sweden,141636.669
United Kingdom,Switzerland,7012.904999999999
United Kingdom,Thailand,1820.8109999999995
United Kingdom,Togo,39342.722
United Kingdom,Trinidad and Tobago,43095.240000000005
United Kingdom,Tunisia,20303.138
United Kingdom,Turkey,54118.573999999986
United Kingdom,USA,2802682.707
United Kingdom,Ukraine,207876.035
United Kingdom,United Arab Emirates,6689.599999999999
United Kingdom,United Rep. of Tanzania,6881.500999999999
United Kingdom,Viet Nam,1504.7849999999999
United Kingdom,Zimbabwe,107452.056
United Rep. of Tanzania,Dem. Rep. of the Congo,1871.5900000000001
United Rep. of Tanzania,Kenya,4470.257
United Rep. of Tanzania,Madagascar,6656.978
United Rep. of Tanzania,Malawi,1362.2689999999998
United Rep. of Tanzania,Rwanda,10740.03
United Rep. of Tanzania,Uganda,2092.4240000000004
United Rep. of Tanzania,Zambia,141451.44600000003
Uruguay,Argentina,6665.169
Uruguay,Brazil,62288.16299999999
Uruguay,Paraguay,2134.5769999999998
Uzbekistan,Afghanistan,173777.108
Uzbekistan,Austria,1666.232
Uzbekistan,China,1286885.546
Uzbekistan,Estonia,5595.2789999999995
Uzbekistan,Kazakhstan,536260.9959999999
Uzbekistan,Kyrgyzstan,15888.419000000002
Uzbekistan,Latvia,3352.602
Uzbekistan,Poland,3988.4480000000003
Uzbekistan,Russian Federation,583515.5590000001
Uzbekistan,Tajikistan,45583.954
Uzbekistan,Turkey,2415.7810000000004
Uzbekistan,United Arab Emirates,4783.668
Venezuela,Benin,1027.373
Venezuela,Brazil,75165.695
Venezuela,Burkina Faso,9379.353000000001
Venezuela,China,61768.767
Venezuela,Colombia,1779.058
Venezuela,CÙte d'Ivoire,17443.738
Venezuela,Dominican Rep.,70847.014
Venezuela,El Salvador,7959.809
Venezuela,France,1032.509
Venezuela,Germany,39080.659
Venezuela,Italy,7489.915
Venezuela,Jamaica,9194.338
Venezuela,Latvia,28520.341
Venezuela,Lithuania,1223.501
Venezuela,Netherlands,192795.978
Venezuela,Nicaragua,44206.30300000001
Venezuela,Norway,1269.972
Venezuela,Saudi Arabia,41117.198
Venezuela,Singapore,690443.545
Venezuela,Spain,2109.657
Venezuela,Turkey,29469.096
Venezuela,USA,2044302.5610000002
Venezuela,United Kingdom,3797.474
Viet Nam,Australia,1576.393
Viet Nam,Bangladesh,10630.855
Viet Nam,Cambodia,759306.421
Viet Nam,China,210225.19300000003
Viet Nam,Indonesia,1566.251
Viet Nam,Japan,5372.271
Viet Nam,Lao People's Dem. Rep.,108446.114
Viet Nam,Malaysia,58475.865
Viet Nam,New Zealand,1063.793
Viet Nam,Other Asia,2496.484
Viet Nam,Philippines,62472.229999999996
Viet Nam,Qatar,9210.671
Viet Nam,Rep. of Korea,14493.644
Viet Nam,Russian Federation,16352.141000000001
Viet Nam,Singapore,139514.719
Viet Nam,Thailand,2043.864
Viet Nam,USA,2767.547
Zambia,Botswana,7061.552
Zambia,Dem. Rep. of the Congo,48142.388000000006
Zambia,Namibia,19394.601000000002
Zambia,United Rep. of Tanzania,10591.395999999999
Zambia,Zimbabwe,49354.274999999994
Zimbabwe,Namibia,6608.753000000001
Zimbabwe,Swaziland,8348.309000000001
